fico,age,missed_payments,default
590.3315103497519,32.33182111089732,1.0,1.0
660.0952166426877,50.00399645206929,0.0,0.0
725.1379842507343,36.631209172985194,1.0,0.0
697.8089712113787,45.556266369087666,0.0,0.0
655.6997626404077,33.85043156319383,0.0,0.0
729.2694431865126,31.908799076159653,1.0,0.0
638.3490453314736,36.635738449397614,1.0,0.0
671.5215958366734,46.95632325909754,0.0,0.0
682.8662287459623,23.41912575979412,1.0,0.0
716.2811737340361,39.8109931149129,2.0,0.0
687.4256946841344,28.683246567445995,0.0,1.0
577.4515063817435,32.13427856705589,0.0,0.0
667.5721182511237,34.94598963176167,0.0,0.0
701.5902151091287,40.50536397229032,0.0,1.0
528.3245510105601,48.596215574240375,1.0,0.0
735.6788885013663,40.79855158221639,0.0,0.0
618.4070509394504,38.23602320828909,1.0,1.0
678.893419407873,30.231344638035022,1.0,0.0
768.8538757183319,28.505460434767144,1.0,0.0
738.1432996746992,30.364502373165962,1.0,0.0
690.9490390649269,33.51620746140122,1.0,0.0
583.8860141178222,56.89425869773581,1.0,0.0
639.5764062980012,41.09763008955015,0.0,0.0
676.1215451433861,32.46803588444863,3.0,1.0
679.077869380677,39.0794849801773,0.0,0.0
689.8722611268638,38.504870476597745,1.0,0.0
733.6555588581368,39.8217689762488,1.0,0.0
655.626503860289,22.63818353514066,0.0,1.0
676.2906019959365,44.56385513027159,1.0,0.0
704.5603871197021,41.25321087112512,0.0,0.0
646.8771138491867,29.002283925187697,0.0,0.0
674.5911236684403,40.88844907821731,0.0,0.0
650.5126492855082,30.89868778211352,0.0,1.0
631.5755898157502,38.528970873853446,0.0,0.0
578.7257915238663,36.94014766140805,0.0,0.0
623.9245337927573,16.38638286187515,2.0,1.0
651.5978531793539,30.312078523290428,0.0,1.0
656.2847887358278,37.8624213288006,0.0,0.0
645.4524647925191,45.228080514346026,0.0,0.0
691.1407917834773,34.885693156071866,2.0,0.0
685.4832695377797,31.878880241339154,0.0,0.0
692.6015262473746,35.32276661450575,0.0,0.0
627.0779120532108,32.81650879235064,0.0,0.0
710.8463246126548,42.134935588408496,1.0,0.0
648.4279739514777,33.7716029121251,0.0,1.0
654.650031172601,28.095554111213346,0.0,0.0
633.2496257245771,27.880917639911374,0.0,1.0
676.7970050519718,38.38647309266711,1.0,0.0
676.5986526465688,34.43372052157283,0.0,0.0
656.185970540403,35.406678733682526,1.0,0.0
672.7008800351664,36.52163625109764,1.0,0.0
667.3389632088248,35.919955759527355,0.0,0.0
573.8331664061752,33.306952965055686,1.0,1.0
665.0569047692484,42.508733200995295,0.0,0.0
682.2655363868021,37.44244169285268,0.0,0.0
704.8708332738735,43.04943742770453,0.0,0.0
676.4083736127307,42.79473511404652,0.0,0.0
660.4804052980926,31.828761534063972,0.0,0.0
546.3876281335148,43.206080752309504,3.0,1.0
617.2882589505955,28.107326494296615,1.0,0.0
693.6614193728851,28.866016315344666,0.0,0.0
580.1544763319317,24.87548774801099,3.0,1.0
596.0107498204848,36.21501933156864,0.0,0.0
646.6095373452234,35.681086120996966,2.0,0.0
683.3754224398483,38.332791944110966,1.0,0.0
638.1573324504666,32.884186360495924,0.0,0.0
661.0408560062941,43.00343186619196,0.0,0.0
680.3407113635598,41.589725331091074,0.0,0.0
604.239025805481,35.29559579913264,1.0,1.0
672.2953055950529,41.30736667531699,0.0,0.0
689.7322005253899,50.54501186638471,0.0,0.0
598.2994351940706,37.07340714411379,1.0,0.0
711.8880906308895,33.74251634978684,1.0,1.0
628.5226936383934,40.56676874408911,0.0,0.0
673.2243348476507,47.30756356288141,0.0,0.0
665.4685260214878,37.39124804435436,0.0,0.0
681.6961071999252,39.86985554768604,1.0,0.0
701.0972000083203,31.696407428585218,1.0,0.0
678.9271695355498,44.025625584546766,0.0,0.0
685.8507617847566,45.53681863133021,2.0,0.0
661.1090296471109,53.9226326823296,1.0,0.0
719.0940968767881,40.08801282007269,0.0,0.0
557.3423644125562,19.55118716752485,1.0,1.0
725.2893380463618,38.567747093742355,0.0,0.0
569.6250417919344,43.375348030069546,1.0,0.0
643.4170610855061,47.73649266449053,1.0,0.0
597.5189298176141,36.019331982540635,0.0,0.0
658.1430802681714,37.61739407630195,2.0,0.0
677.2216888188763,44.15043096906959,0.0,0.0
792.2549152178359,49.70083893171281,1.0,0.0
698.9037830984158,42.80673205057312,0.0,0.0
708.205887041493,38.65232301375487,1.0,0.0
673.7034022561196,38.69969561563801,1.0,0.0
658.2182648407762,31.381980537757194,0.0,0.0
655.3235618296414,34.03374230004742,0.0,1.0
653.8047415011872,48.43296291716715,1.0,0.0
742.6340494502977,36.12517612167175,0.0,0.0
724.0036648678949,48.57003402185498,0.0,0.0
683.9243397310983,50.62894171182349,1.0,0.0
658.0038863174486,32.94132520889069,0.0,0.0
697.9292433431458,30.319307622239542,1.0,0.0
707.8878020802921,44.910438987422545,0.0,0.0
662.1166573015691,23.456622243128635,2.0,1.0
588.9069959422578,30.630192635944013,0.0,1.0
672.1348797150106,37.46154915850694,1.0,0.0
658.1339869072772,29.890822782733885,0.0,0.0
734.5208702041667,47.45539632658265,1.0,0.0
679.3018775133955,38.345991274860744,1.0,0.0
703.4605672546841,46.490498911720906,0.0,0.0
720.5647864268324,30.921879305051394,0.0,0.0
687.1524520038894,32.309216234827886,0.0,0.0
742.9975237530341,39.00662033877389,0.0,0.0
729.6012339154959,37.55758823317804,0.0,0.0
647.7064381617041,32.163647962547635,1.0,1.0
617.1173241806523,29.4868560459398,2.0,0.0
584.9860296291291,43.14515753668115,0.0,0.0
670.2558680286686,35.42330366096945,0.0,1.0
667.3279453698102,43.59053458713618,0.0,0.0
704.1165250361247,49.74695161183388,1.0,0.0
672.4737797870566,27.867234125159715,0.0,0.0
665.9694625111156,38.66684622026949,0.0,0.0
625.5209076258116,44.39877907858606,0.0,0.0
716.0744610929422,38.90435931097916,3.0,0.0
695.1950848977802,32.56091684215283,0.0,0.0
650.1175526477313,45.78698100929444,0.0,0.0
663.7544090968123,19.223752360396233,3.0,1.0
613.4822201505953,34.091704051400214,2.0,1.0
608.7093603854344,39.51271999814283,0.0,0.0
697.0169894057628,54.17778316155017,0.0,0.0
673.9183047145327,37.993482222586586,1.0,0.0
633.8121112577552,33.547375628190515,2.0,1.0
609.0072739981533,25.354529897947558,1.0,1.0
691.0968421765524,47.082864688122896,1.0,0.0
677.470913375177,20.101722130404735,3.0,1.0
683.2813784871051,39.650603601517844,1.0,0.0
623.9792535222014,48.525677261268115,1.0,0.0
721.7856096764015,31.703713120761478,0.0,0.0
697.5207722547929,31.76965555296565,2.0,1.0
654.6668929434952,37.99138409565007,0.0,0.0
762.9042824239239,36.370340531086384,1.0,0.0
677.4746462300411,32.889030263765555,2.0,1.0
700.2031127773121,40.78889271233243,1.0,0.0
667.8657776783186,41.39326456088854,2.0,0.0
645.0355807738588,32.35240189772663,1.0,1.0
648.5988191689114,49.1742876825533,0.0,0.0
669.4305908671355,41.81727976706322,2.0,0.0
578.862926378564,56.83480263630719,0.0,0.0
647.5811306995631,41.95509869319059,0.0,0.0
629.3922144184681,39.46453717092233,2.0,0.0
691.0649888850726,28.43893187259273,3.0,1.0
699.5670835107887,45.271133618112216,0.0,0.0
618.9042630548894,22.992076663443452,0.0,0.0
699.6141533480002,41.684053148396465,0.0,0.0
663.0047154143604,31.92132891901219,1.0,1.0
754.4210433943421,35.96237130817066,4.0,0.0
665.4293126103951,42.85018607353821,1.0,0.0
653.0743247535195,47.782253634441176,1.0,0.0
661.790922829847,34.13068181308394,0.0,0.0
788.5549008461915,49.39023475904632,1.0,0.0
624.247023587745,33.11942542984306,1.0,0.0
718.5880178600629,44.10468949713919,0.0,0.0
690.9402049275814,38.40571279775185,0.0,0.0
719.8134414241181,28.95484431793073,0.0,0.0
639.4722959537237,42.509373090643415,0.0,0.0
667.1070566759676,33.12073693342439,2.0,0.0
602.6709571332984,30.298836410057397,2.0,1.0
720.490224504534,36.21787051798232,1.0,0.0
632.856840072717,54.73088376215033,2.0,0.0
759.1536024911029,30.411134905352082,0.0,0.0
697.9068062072788,52.27493147226944,0.0,0.0
624.1729194948721,36.21623763732269,0.0,0.0
701.9353483603871,39.87902945518444,0.0,0.0
641.8314971786782,24.636461007286798,2.0,1.0
660.9578941816072,40.434355349693895,2.0,0.0
674.0958222667797,38.352938877371095,0.0,0.0
653.314896620124,33.375252169900605,2.0,1.0
688.0965269226251,25.698924827268904,3.0,1.0
692.7128567562537,22.40803074919768,2.0,1.0
741.2029684763796,49.89935059359384,1.0,0.0
744.650256368339,44.6936399043994,0.0,0.0
688.1759467785179,38.51456917586719,4.0,0.0
695.7419858292112,35.072301706430146,0.0,0.0
656.1832737019538,53.442323713609824,1.0,0.0
648.216444542852,52.344373552254325,0.0,0.0
737.90991992045,39.33794333609455,1.0,0.0
607.1393699379282,46.033472948012275,2.0,0.0
675.1566002555645,43.005263360959724,2.0,0.0
704.2934853295992,50.504600307920015,0.0,0.0
599.9437904767233,35.144130468163766,0.0,0.0
605.6010564745843,33.87755410090724,1.0,1.0
625.8104580822366,51.32825595908133,0.0,0.0
696.7751783612464,38.22043144645993,2.0,0.0
684.0759727117457,41.28024092820502,1.0,0.0
758.7560402658844,38.229005031990724,1.0,0.0
769.3296370297642,34.65083015534131,1.0,0.0
756.2858218532201,34.38505170751408,1.0,0.0
744.2037861841065,31.86015824968458,0.0,0.0
648.6793453343075,42.653608780711814,1.0,0.0
739.5326420510596,39.66232929475016,1.0,0.0
731.6479925905777,44.57492342143199,1.0,0.0
680.4763412337036,42.50947829646196,1.0,0.0
711.7109435139428,37.06742344317132,1.0,0.0
635.3304763758958,31.13076012538278,0.0,0.0
628.2502804249541,26.217359650067724,1.0,1.0
721.0574512538906,39.81886625452119,3.0,0.0
601.5451185397278,19.308339405663354,0.0,1.0
633.3780609786965,45.425582719265954,1.0,0.0
737.6591883490811,27.160204791781858,2.0,0.0
573.4628450414469,46.047332287934935,2.0,0.0
697.5340368383589,53.965313721811334,0.0,0.0
590.4905114595548,35.61464813661651,0.0,0.0
761.86475783504,36.244144059640824,1.0,0.0
670.2056946358399,45.98574056385125,0.0,0.0
667.5368002073697,36.823359526527604,2.0,0.0
624.6261417091065,33.987069911813315,1.0,0.0
657.9587784430018,31.37095782163848,0.0,0.0
696.4817670024377,22.657265102204022,0.0,0.0
707.0611163093563,32.175257980437365,1.0,0.0
606.5720330733759,34.780551702200206,3.0,1.0
700.751297666282,48.898205756129144,1.0,0.0
699.7385045896251,30.797845169032037,0.0,0.0
738.2256705571466,37.45893248455103,0.0,0.0
666.8739852711632,42.17633455163145,2.0,0.0
652.1853095630389,34.48441544432804,0.0,0.0
734.0645596025812,34.733963620174364,1.0,0.0
690.5826336163351,47.48013243249148,0.0,0.0
701.4680694149549,34.0661428328659,1.0,0.0
625.8552815198788,40.485587455503094,1.0,0.0
657.5982329049887,41.23254751390467,1.0,0.0
726.1250392559144,36.05513495546458,0.0,0.0
604.2670867989449,35.78356701378392,1.0,0.0
726.6231844188139,44.441831220457786,0.0,0.0
722.8962493455439,46.775650104961755,0.0,0.0
659.4839091112946,34.81253166308528,0.0,0.0
694.6064662852366,43.83010589116094,1.0,0.0
647.2881273653309,38.77524267033875,2.0,0.0
655.4516847878532,38.461832149303696,0.0,0.0
777.5397961213196,29.054594723124673,1.0,0.0
598.4744503573569,43.402074837347875,0.0,0.0
755.4717857104949,30.126101716679408,1.0,0.0
614.8396753514919,26.760952992081194,1.0,1.0
633.4890437783693,32.49686520842606,1.0,1.0
637.7710865753243,34.685678019572066,0.0,1.0
614.3718369515058,44.56265258454268,1.0,0.0
645.7854493882306,39.32300676761473,0.0,1.0
683.4632362774651,28.517956782245683,1.0,0.0
683.3188871529713,49.23762620252762,0.0,0.0
638.5003158061409,38.81954249944931,2.0,1.0
615.9407269432762,50.99971460234179,0.0,0.0
653.2232220656999,38.69511611111754,0.0,0.0
639.4363748136298,44.686939804449274,0.0,0.0
714.5527370570687,23.16564604226268,2.0,1.0
589.4090968616454,45.64167284096108,1.0,0.0
731.7280248172639,46.03872354836864,1.0,0.0
704.5898780874719,44.851083389451695,0.0,0.0
699.4936251692236,48.11094988081447,0.0,0.0
638.5831450328784,43.52476146622066,0.0,0.0
691.5324330569254,35.06471657533608,0.0,0.0
653.4775954816466,44.94086222341767,1.0,0.0
661.3391948162222,45.701354210908924,0.0,0.0
722.3855652253712,42.16007995424945,1.0,0.0
672.8667749062886,41.46461185275164,0.0,0.0
669.3964067788394,32.01814059403439,1.0,1.0
659.0462477359998,48.25414448916571,1.0,0.0
529.3661465981794,32.53715812522328,2.0,1.0
666.8527057372371,38.70028319803768,1.0,1.0
612.526664981316,32.53684310223704,1.0,0.0
666.6777140416137,34.46086629082023,0.0,0.0
623.0887997125978,30.87570267948862,0.0,1.0
692.6157761426423,41.67970254738281,0.0,0.0
706.2010655806542,38.67675994942416,0.0,0.0
712.5078546412274,44.55971606665785,0.0,0.0
683.3299132693699,43.74541947883281,1.0,0.0
687.2110237858386,35.27654291774671,0.0,1.0
581.4243197114333,42.08678061173745,1.0,1.0
661.7897160629886,33.57124232752947,0.0,0.0
724.7004628018807,35.36054581615931,1.0,1.0
683.3085360665455,42.84228596190059,0.0,0.0
697.4790519108187,22.311338843245093,0.0,0.0
746.5222521759592,41.29585312606771,0.0,0.0
754.3791712188915,38.39207893231533,2.0,0.0
634.7207485170469,33.5869795087065,1.0,1.0
716.7241869849855,43.135582387467586,0.0,0.0
688.5041693449506,37.57102192351155,0.0,0.0
657.448945325261,31.53168816324906,2.0,0.0
655.5676075916136,48.905340950783014,1.0,0.0
628.282790050719,30.738515317254546,0.0,0.0
590.5284580141025,38.42326339361807,1.0,0.0
719.0018424088703,44.19115588270347,2.0,0.0
676.0565170585714,37.624810286638535,2.0,1.0
684.6993985323925,32.749016827854774,0.0,0.0
730.0003399553179,27.760104307612078,3.0,0.0
691.1275402229962,37.30317770800906,0.0,0.0
734.8254049585363,42.24097470621979,0.0,0.0
622.2757562873818,27.85191082670852,0.0,1.0
630.1292727222216,37.32380363882368,1.0,0.0
646.6854063391279,26.00386015843741,2.0,1.0
648.5801928027538,25.899247562800735,1.0,0.0
704.4856829445481,40.69576379874562,0.0,0.0
695.7083966019321,29.367186994679987,0.0,0.0
635.4228374842461,49.99759155884525,1.0,0.0
722.6992662026224,43.02751487865524,0.0,0.0
681.9477293093195,34.22305690310775,1.0,0.0
694.266400007501,31.35008495431059,5.0,0.0
694.324713745181,41.15123722537582,0.0,0.0
689.381691037064,38.14600410777606,2.0,0.0
654.4264200710386,46.80675923420284,0.0,0.0
601.7649703322619,42.67291623316846,0.0,0.0
581.5972775872474,33.596434521693105,1.0,1.0
618.4085815593637,37.214641543017635,0.0,0.0
607.1933314935329,26.97611824373995,0.0,0.0
651.752852199954,30.190666724487855,1.0,1.0
683.6681357105268,29.259824708788255,0.0,0.0
659.5428753316655,30.245213519790173,3.0,1.0
606.8925583324403,43.59900779349668,0.0,0.0
706.1868545114,42.730015204300976,2.0,0.0
664.5230175504581,46.921433973827725,0.0,0.0
676.8432480781211,38.70470099896524,1.0,0.0
661.7314853428744,29.0544985815756,0.0,1.0
675.3395288088756,35.286109040804035,1.0,0.0
635.1508890097399,31.019890248818005,0.0,1.0
710.1075026105199,53.268845013939945,1.0,0.0
624.0826671364238,33.51620633304148,0.0,0.0
683.9124833866222,61.057713365205096,0.0,0.0
582.4483121560977,28.574447363127053,2.0,1.0
699.3014974087171,25.1545372062188,0.0,0.0
679.293961058602,40.567120270579636,1.0,0.0
689.7186093302657,42.20416575551869,1.0,0.0
645.80929728932,28.192894659686576,3.0,1.0
670.1404509399318,38.62033682092345,1.0,1.0
718.1454128423948,31.268090560111396,0.0,0.0
639.640015623413,29.133859973287713,0.0,0.0
610.7474014304377,47.26672254314422,1.0,0.0
698.4690308220665,41.463815872777765,1.0,0.0
717.6416901103719,41.46874048256591,2.0,0.0
696.6267894292255,33.51837560865051,0.0,1.0
639.5487859418538,37.00344953906393,2.0,0.0
770.1066377185322,37.53120909034975,0.0,0.0
690.9419954969436,44.640010267885536,1.0,0.0
688.261540945364,50.566068942171874,1.0,0.0
709.3247675612253,36.84658598581652,1.0,0.0
799.0052377265812,52.82035651954088,2.0,0.0
739.9720151579003,23.933923438893405,1.0,0.0
692.6927549208028,43.830489079760554,0.0,0.0
665.8121421878087,32.00475645167568,3.0,0.0
661.029403446724,30.683598072051065,1.0,1.0
624.2024223636552,26.098874370072078,1.0,1.0
670.9410389173571,40.00062602654222,0.0,0.0
629.0055373889193,20.207413649930864,0.0,1.0
615.968652138562,29.037785942918205,0.0,1.0
670.0724434495534,26.230510924202086,1.0,1.0
737.43127849577,38.63026090708226,0.0,0.0
589.1646422451463,49.16933039363899,0.0,0.0
598.9837938198979,31.086679903618027,0.0,0.0
735.0764459758693,43.276417363734055,1.0,0.0
691.6306955119392,32.6566894839637,0.0,0.0
648.4001313555995,40.19563081649563,0.0,0.0
660.7259911742005,33.1021013625935,1.0,1.0
710.492711854545,35.60180450225974,0.0,0.0
577.1464230144061,33.75187078530894,1.0,0.0
667.5911816590888,43.49448025806547,0.0,0.0
688.6101767001034,39.55048535130131,1.0,0.0
709.2957382304149,39.497357753098605,0.0,0.0
762.9516488147129,42.08261146151805,0.0,0.0
700.0395204645027,40.40735342200831,0.0,0.0
737.480332057445,34.801295905779675,0.0,0.0
722.2365142200107,47.260735808555616,0.0,0.0
669.4325731334407,28.18499459909643,3.0,1.0
598.70784395739,37.80816870739953,0.0,0.0
658.1472710764195,34.56924810194209,0.0,1.0
725.1664053519142,30.821335828109294,2.0,0.0
642.4201978987073,33.68205370469003,1.0,0.0
648.7821666696369,39.258977805749545,0.0,0.0
667.4735200099847,42.247104686906304,0.0,0.0
678.2430300369314,42.88282514513456,0.0,0.0
547.1345038189363,26.530720496311872,0.0,1.0
680.4986305693425,33.13688744992975,0.0,0.0
637.8046194861276,28.854782077908006,2.0,1.0
676.7650622655432,36.79393029390331,1.0,1.0
596.6765778709123,35.598284113430665,0.0,0.0
657.6987656407093,25.9352004831149,1.0,0.0
636.7721757817213,26.964746706960376,0.0,1.0
636.48715360445,27.34119734085977,0.0,1.0
740.2537328320384,37.42543676901776,0.0,0.0
591.5003462944014,51.71567707665908,1.0,0.0
670.1792916943389,54.350566702673895,0.0,0.0
633.7912474976052,39.618734406012855,2.0,0.0
743.1066660373732,49.152073082956974,2.0,0.0
620.7931075589293,43.23661193730843,0.0,0.0
617.2057754218936,27.69916173562319,1.0,1.0
688.9596226811943,36.24093147596258,2.0,0.0
758.4152893638685,33.58598196566096,1.0,0.0
556.0178611394498,21.06280525392318,3.0,1.0
620.3108967930193,35.021904495120395,2.0,0.0
684.0555955683914,37.89057381681325,2.0,0.0
678.5813014446612,35.01188601378637,1.0,0.0
713.3329738947682,43.69502955008638,2.0,0.0
619.9582134973494,36.919937766514295,1.0,0.0
620.1930300061621,39.41733823837143,0.0,1.0
683.3648304615197,21.280914702053586,1.0,0.0
639.8717078344188,43.097148809975806,1.0,0.0
691.0513656797139,44.27384274868476,2.0,0.0
667.925920971495,43.1901784112263,0.0,0.0
638.7701308406209,43.36861183133289,0.0,0.0
599.2118389200449,39.02563616410816,0.0,0.0
654.2667625778687,33.08617426477996,2.0,0.0
596.3681087154434,52.74240521408274,2.0,0.0
603.7620621100345,44.287391616173544,0.0,0.0
639.5943805210206,26.245436843643095,1.0,1.0
720.2342339145418,46.129300731477116,0.0,0.0
707.7141335128749,55.638946660555575,0.0,0.0
629.2048025197673,54.36262033559614,1.0,0.0
639.2753981790701,20.837768010696593,2.0,1.0
704.9786413587158,36.374097879464756,0.0,0.0
667.143928904442,35.97827632372988,2.0,0.0
